--------------------
BDMEP - INMET
--------------------
Estação           : RECIFE  CURADO  - PE (OMM: 82900)
Latitude  (graus) : -8.05
Longitude (graus) : -34.95
Altitude  (metros): 10.00
Estação Operante
Inicio de operação: 07/07/1961
Periodo solicitado dos dados: 01/01/2000 a 12/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;
82900;10/10/2008;0000;;28.1;;4.1;74.75;
82900;10/10/2008;1200;0.6;;21.5;;;
82900;11/10/2008;0000;;29.3;;9.2;73.5;
82900;11/10/2008;1200;1;;24;;;
82900;12/10/2008;0000;;28.9;;7.5;76;
82900;12/10/2008;1200;2;;23.2;;;
82900;13/10/2008;0000;;29.1;;4.5;73.75;
82900;13/10/2008;1200;5.2;;24.2;;;
82900;14/10/2008;0000;;28.5;;4.4;73.75;
82900;14/10/2008;1200;0.4;;23.7;;;
82900;15/10/2008;0000;;28.9;;5.3;87.5;
82900;15/10/2008;1200;0;;23;;;
82900;16/10/2008;0000;;29.5;;7;74.5;
82900;16/10/2008;1200;7.2;;23.6;;;
82900;17/10/2008;0000;;29.5;;5.9;75.25;
82900;17/10/2008;1200;0;;22.2;;;
82900;18/10/2008;0000;;29.7;;9.3;77.5;
82900;18/10/2008;1200;0;;22.2;;;
82900;19/10/2008;0000;;30.1;;9.1;73;
82900;19/10/2008;1200;0;;24.6;;;
82900;20/10/2008;0000;;29.5;;6.8;77;
82900;20/10/2008;1200;0;;21.9;;;
82900;21/10/2008;0000;;29.7;;9.9;69.25;
82900;21/10/2008;1200;2.6;;23.6;;;
82900;22/10/2008;0000;;29.1;;6.7;73;
82900;22/10/2008;1200;1.6;;22.8;;;
82900;23/10/2008;0000;;29.8;;9.7;71.5;
82900;23/10/2008;1200;0;;24.2;;;
82900;24/10/2008;0000;;29.7;;6.4;69.75;
82900;24/10/2008;1200;1;;24.2;;;
82900;25/10/2008;0000;;29.3;;9.3;72.75;
82900;25/10/2008;1200;15.8;;22.6;;;
82900;26/10/2008;0000;;29.5;;10.3;73;
82900;26/10/2008;1200;0;;22.8;;;
82900;27/10/2008;0000;;29.9;;9.9;70.5;
82900;27/10/2008;1200;1.2;;22.8;;;
82900;28/10/2008;0000;;30;;8.1;71;
82900;28/10/2008;1200;0;;20.7;;;
82900;29/10/2008;0000;;30.3;;10;70.25;
82900;29/10/2008;1200;0;;22.2;;;
82900;30/10/2008;0000;;29.5;;5.6;72.5;
82900;30/10/2008;1200;0;;25.2;;;
82900;31/10/2008;0000;;30.2;;8.4;69;
82900;31/10/2008;1200;0;;24.4;;;
82900;01/11/2008;0000;;30.3;;11.1;55;
82900;01/11/2008;1200;0;;21.1;;;
82900;02/11/2008;0000;;29.1;;11.3;80.25;
82900;02/11/2008;1200;0;;23.2;;;
82900;03/11/2008;0000;;29.7;;4.2;79;
82900;03/11/2008;1200;5.8;;24.5;;;
82900;04/11/2008;0000;;29.5;;5.6;72.75;
82900;04/11/2008;1200;0.2;;22.1;;;
82900;05/11/2008;0000;;29.5;;7.4;72.5;
82900;05/11/2008;1200;0;;23.8;;;
82900;06/11/2008;0000;;29.7;;7.6;71.75;
82900;06/11/2008;1200;0;;23.8;;;
82900;07/11/2008;0000;;30.3;;8.3;70.5;
82900;07/11/2008;1200;0;;23;;;
82900;08/11/2008;0000;;30.5;;10.1;67.25;
82900;08/11/2008;1200;0;;21.4;;;
82900;09/11/2008;0000;;30.5;;9.9;68.75;
82900;09/11/2008;1200;0;;22.2;;;
82900;10/11/2008;0000;;31.3;;8.6;71;
82900;10/11/2008;1200;0;;22.2;;;
82900;11/11/2008;0000;;30.1;;7;67;
82900;11/11/2008;1200;0;;23;;;
82900;12/11/2008;0000;;30.5;;9.3;67.25;
82900;12/11/2008;1200;0;;23.8;;;
82900;13/11/2008;0000;;30.9;;10.6;65;
82900;13/11/2008;1200;0;;25;;;
82900;14/11/2008;0000;;29.9;;7;71;
82900;14/11/2008;1200;3.2;;23.8;;;
82900;15/11/2008;0000;;29.9;;8.6;69.5;
82900;15/11/2008;1200;2;;24.2;;;
82900;16/11/2008;0000;;30.4;;8.3;70;
82900;16/11/2008;1200;0;;24.3;;;
82900;17/11/2008;0000;;31.1;;10.4;69.5;
82900;17/11/2008;1200;0;;24.6;;;
82900;18/11/2008;0000;;30.8;;9.4;68.25;
82900;18/11/2008;1200;0;;24.2;;;
82900;19/11/2008;0000;;30.9;;9.7;67.5;
82900;19/11/2008;1200;0;;22.2;;;
82900;20/11/2008;0000;;30.8;;10.1;66;
82900;20/11/2008;1200;0;;21.3;;;
82900;21/11/2008;0000;;30.7;;10.4;63.75;
82900;21/11/2008;1200;0;;21.6;;;
82900;22/11/2008;0000;;31.2;;6.9;68.5;
82900;22/11/2008;1200;0;;20.1;;;
82900;23/11/2008;0000;;31.8;;6.8;72.75;
82900;23/11/2008;1200;0;;22.9;;;
82900;24/11/2008;0000;;30.4;;7.7;75.5;
82900;24/11/2008;1200;3.2;;22.6;;;
82900;25/11/2008;0000;;30.9;;7.7;70.5;
82900;25/11/2008;1200;1.4;;22.2;;;
82900;26/11/2008;0000;;30.5;;8.5;72;
82900;26/11/2008;1200;0;;24.2;;;
82900;27/11/2008;0000;;30.5;;;59.25;
82900;27/11/2008;1200;0;;24;;;
82900;28/11/2008;0000;;30.5;;9.4;68.75;
82900;28/11/2008;1200;0;;21.6;;;
82900;29/11/2008;0000;;30.7;;6.7;68.5;
82900;29/11/2008;1200;0.2;;25.1;;;
82900;30/11/2008;0000;;31.4;;9.6;69.5;
82900;30/11/2008;1200;0;;25.5;;;
82900;01/12/2008;0000;;31.4;;6.1;68.5;
82900;01/12/2008;1200;0;;22;;;
82900;02/12/2008;0000;;31.6;;7.4;68;
82900;02/12/2008;1200;0;;22.6;;;
82900;03/12/2008;0000;;32.5;;8.1;68.75;
82900;03/12/2008;1200;0;;21.3;;;
82900;04/12/2008;0000;;33.2;;9.5;67.5;
82900;04/12/2008;1200;0;;22.8;;;
82900;05/12/2008;0000;;31.4;;9.9;71.25;
82900;05/12/2008;1200;0;;24;;;
82900;06/12/2008;0000;;30.6;;9.9;70.25;
82900;06/12/2008;1200;0;;20.6;;;
82900;07/12/2008;0000;;30.2;;7;75;
82900;07/12/2008;1200;2.3;;21.6;;;
82900;08/12/2008;0000;;30.4;;9.9;69.25;
82900;08/12/2008;1200;1.6;;22.4;;;
82900;09/12/2008;0000;;29;;5.1;73.25;
82900;09/12/2008;1200;4.8;;22;;;
82900;10/12/2008;0000;;29.1;;3.4;74.25;
82900;10/12/2008;1200;0.2;;22.2;;;
82900;11/12/2008;0000;;31.2;;3.5;71;
82900;11/12/2008;1200;0;;23.6;;;
82900;12/12/2008;0000;;30.6;;4.2;76;
82900;12/12/2008;1200;6;;24;;;
82900;13/12/2008;0000;;31.4;;9.6;69;
82900;13/12/2008;1200;0;;22;;;
82900;14/12/2008;0000;;31.9;;9.1;71.5;
82900;14/12/2008;1200;0;;22.6;;;
82900;15/12/2008;0000;;31.2;;10.5;66.5;
82900;15/12/2008;1200;0;;21.8;;;
82900;16/12/2008;0000;;31.4;;10;66.25;
82900;16/12/2008;1200;0;;22.2;;;
82900;17/12/2008;0000;;31.4;;9.7;65;
82900;17/12/2008;1200;0;;22.8;;;
82900;18/12/2008;0000;;30.9;;10.7;67.25;
82900;18/12/2008;1200;0;;25;;;
82900;19/12/2008;0000;;30.8;;8.8;69.25;
82900;19/12/2008;1200;0;;21.6;;;
82900;20/12/2008;0000;;30.4;;1.3;69;
82900;20/12/2008;1200;0;;25.1;;;
82900;21/12/2008;0000;;31.8;;9.7;68.25;
82900;21/12/2008;1200;3.4;;23.2;;;
82900;22/12/2008;0000;;31.9;;10.5;63.75;
82900;22/12/2008;1200;0;;23.6;;;
82900;23/12/2008;0000;;31.1;;7.4;67.75;
82900;23/12/2008;1200;0;;22.4;;;
82900;24/12/2008;0000;;31.3;;7;69.25;
82900;24/12/2008;1200;0;;23.4;;;
82900;25/12/2008;0000;;29.6;;7.1;68.75;
82900;25/12/2008;1200;0;;24.5;;;
82900;26/12/2008;0000;;31.7;;9;66.25;
82900;26/12/2008;1200;0;;22.6;;;
82900;27/12/2008;0000;;31.5;;8.7;70;
82900;27/12/2008;1200;0;;21.9;;;
82900;28/12/2008;0000;;31;;7.3;71.75;
82900;28/12/2008;1200;0;;25.7;;;
82900;29/12/2008;0000;;31.3;;10.3;64;
82900;29/12/2008;1200;0;;25.7;;;
82900;30/12/2008;0000;;30.6;;1.2;62.25;
82900;30/12/2008;1200;0;;24.3;;;
82900;31/12/2008;0000;;31.4;;9.6;65.25;
82900;31/12/2008;1200;0;;22;;;
82900;01/01/2009;0000;;32.1;;10.9;62.75;
82900;01/01/2009;1200;0;;21.6;;;
82900;02/01/2009;0000;;32.3;;10.1;65;
82900;02/01/2009;1200;0;;21.6;;;
82900;03/01/2009;0000;;32.5;;10.2;67.5;
82900;03/01/2009;1200;0;;22.8;;;
82900;04/01/2009;0000;;32.6;;8.6;69.25;
82900;04/01/2009;1200;0;;22.8;;;
82900;05/01/2009;0000;;32.7;;9.3;64.25;
82900;05/01/2009;1200;0;;23.2;;;
82900;06/01/2009;0000;;31.3;;6.4;69.5;
82900;06/01/2009;1200;0;;25.2;;;
82900;07/01/2009;0000;;31.8;;10.4;66.5;
82900;07/01/2009;1200;2.6;;22.2;;;
82900;08/01/2009;0000;;31.1;;10.3;63.75;
82900;08/01/2009;1200;0.4;;24.6;;;
82900;09/01/2009;0000;;30.3;;2.5;66.75;
82900;09/01/2009;1200;0;;25.5;;;
82900;10/01/2009;0000;;31.5;;10.8;63.5;
82900;10/01/2009;1200;0;;25.5;;;
82900;11/01/2009;0000;;31.3;;10.7;68.25;
82900;11/01/2009;1200;0;;25;;;
82900;12/01/2009;0000;;30.6;;10.7;62.75;
82900;12/01/2009;1200;0;;21.1;;;
82900;13/01/2009;0000;;31.3;;7.2;66;
82900;13/01/2009;1200;0;;22.4;;;
82900;14/01/2009;0000;;31.1;;8.6;71.25;
82900;14/01/2009;1200;0;;23.4;;;
82900;15/01/2009;0000;;30.9;;5.9;72.75;
82900;15/01/2009;1200;0;;22;;;
82900;16/01/2009;0000;;28.3;;0.2;93.5;
82900;16/01/2009;1200;2;;23.2;;;
82900;17/01/2009;0000;;30.5;;8;73.25;
82900;17/01/2009;1200;44.6;;23.2;;;
82900;18/01/2009;0000;;30.9;;9.7;69.5;
82900;18/01/2009;1200;0;;23.6;;;
82900;19/01/2009;0000;;30.6;;7.6;71.25;
82900;19/01/2009;1200;0;;21.8;;;
82900;20/01/2009;0000;;31.3;;7.1;67.75;
82900;20/01/2009;1200;0;;22.9;;;
82900;21/01/2009;0000;;31.3;;6.2;70.25;
82900;21/01/2009;1200;0;;23;;;
82900;22/01/2009;0000;;30.3;;4.4;71;
82900;22/01/2009;1200;0;;23.6;;;
82900;23/01/2009;0000;;31.3;;7.1;67.25;
82900;23/01/2009;1200;0;;22.2;;;
82900;24/01/2009;0000;;31.5;;4.6;68.75;
82900;24/01/2009;1200;0;;22.6;;;
82900;25/01/2009;0000;;32.1;;10.2;67.5;
82900;25/01/2009;1200;0;;22.4;;;
82900;26/01/2009;0000;;31.1;;10.3;66.5;
82900;26/01/2009;1200;0;;22.2;;;
82900;27/01/2009;0000;;31.1;;9.3;71.25;
82900;27/01/2009;1200;0;;22.2;;;
82900;28/01/2009;0000;;31.3;;9.8;67.75;
82900;28/01/2009;1200;0;;22.6;;;
82900;29/01/2009;0000;;30.7;;4.4;86.75;
82900;29/01/2009;1200;2.4;;24;;;
82900;30/01/2009;0000;;28.1;;1.2;84.25;
82900;30/01/2009;1200;27;;22.8;;;
82900;31/01/2009;0000;;30.1;;7.3;74.25;
82900;31/01/2009;1200;6.2;;23.2;;;
82900;01/02/2009;0000;;31.1;;8;74.5;
82900;01/02/2009;1200;0;;24.5;;;
82900;02/02/2009;0000;;30.9;;;78.5;
82900;02/02/2009;1200;3;;;;;
82900;03/02/2009;0000;;27.3;;0;89.75;
82900;03/02/2009;1200;13;;24;;;
82900;04/02/2009;0000;;30.8;;9.8;74;
82900;04/02/2009;1200;7.4;;22.6;;;
82900;05/02/2009;0000;;31;;10.2;71;
82900;05/02/2009;1200;1.4;;22.5;;;
82900;06/02/2009;0000;;31.3;;;74.5;
82900;06/02/2009;1200;1.4;;22.4;;;
82900;07/02/2009;0000;;30.9;;9.9;72.75;
82900;07/02/2009;1200;0;;22.5;;;
82900;08/02/2009;0000;;31.3;;9.4;71.75;
82900;08/02/2009;1200;0;;22.2;;;
82900;09/02/2009;0000;;31.2;;9.8;69.5;
82900;09/02/2009;1200;0.7;;23.4;;;
82900;10/02/2009;0000;;30.5;;7.3;71.75;
82900;10/02/2009;1200;0;;26.1;;;
82900;11/02/2009;0000;;30.5;;3.4;72.75;
82900;11/02/2009;1200;0;;24.2;;;
82900;12/02/2009;0000;;29.5;;0.5;84.25;
82900;12/02/2009;1200;47;;23.2;;;
82900;13/02/2009;0000;;30.5;;2.3;81.5;
82900;13/02/2009;1200;46.7;;23.5;;;
82900;14/02/2009;0000;;30.7;;9.7;72.75;
82900;14/02/2009;1200;10.4;;23.2;;;
82900;15/02/2009;0000;;30.3;;3.9;76;
82900;15/02/2009;1200;1;;23.4;;;
82900;16/02/2009;0000;;30.3;;10.4;70.75;
82900;16/02/2009;1200;4;;22.8;;;
82900;17/02/2009;0000;;30.4;;10.4;75.75;
82900;17/02/2009;1200;0;;21.7;;;
82900;18/02/2009;0000;;30.3;;4.6;78;
82900;18/02/2009;1200;0;;22.4;;;
82900;19/02/2009;0000;;30.1;;4.1;73.75;
82900;19/02/2009;1200;0;;23.2;;;
82900;20/02/2009;0000;;28.5;;1;89.5;
82900;20/02/2009;1200;37.4;;22.8;;;
82900;21/02/2009;0000;;30.5;;9.8;82.25;
82900;21/02/2009;1200;8.6;;22.2;;;
82900;22/02/2009;0000;;25.5;;0;94.5;
82900;22/02/2009;1200;122.8;;23.2;;;
82900;23/02/2009;0000;;29.9;;1.1;84;
82900;23/02/2009;1200;2.6;;22.7;;;
82900;24/02/2009;0000;;30.4;;9.2;80;
82900;24/02/2009;1200;38.8;;21.8;;;
82900;25/02/2009;0000;;29.6;;3.9;88.5;
82900;25/02/2009;1200;3;;23.2;;;
82900;26/02/2009;0000;;29.8;;8.6;77.25;
82900;26/02/2009;1200;9.7;;22.5;;;
82900;27/02/2009;0000;;30.4;;9.6;81;
82900;27/02/2009;1200;0.6;;22.4;;;
82900;28/02/2009;0000;;26.3;;0;96;
82900;28/02/2009;1200;16.6;;23.8;;;
82900;01/03/2009;0000;;28.8;;0.9;94;
82900;01/03/2009;1200;45.8;;22.2;;;
82900;02/03/2009;0000;;30.4;;5.4;90.5;
82900;02/03/2009;1200;27;;24;;;
82900;03/03/2009;0000;;30.8;;8.2;79.5;
82900;03/03/2009;1200;15.1;;24;;;
82900;04/03/2009;0000;;30.6;;8.8;80.25;
82900;04/03/2009;1200;11.7;;22.7;;;
82900;05/03/2009;0000;;30.6;;9.8;76.75;
82900;05/03/2009;1200;1;;21.8;;;
82900;06/03/2009;0000;;31;;10.1;73.75;
82900;06/03/2009;1200;0;;22;;;
82900;07/03/2009;0000;;30.8;;10;74.5;
82900;07/03/2009;1200;0;;23.4;;;
82900;08/03/2009;0000;;31;;9.6;73.5;
82900;08/03/2009;1200;0;;21.3;;;
82900;09/03/2009;0000;;30.4;;8.7;73;
82900;09/03/2009;1200;0;;25.5;;;
82900;10/03/2009;0000;;30.6;;9.7;70.5;
82900;10/03/2009;1200;0;;22;;;
82900;11/03/2009;0000;;30.4;;9.9;75.75;
82900;11/03/2009;1200;0;;21.6;;;
82900;12/03/2009;0000;;30.8;;9.1;75.5;
82900;12/03/2009;1200;0.3;;23.2;;;
82900;13/03/2009;0000;;30.2;;4.7;79.25;
82900;13/03/2009;1200;5.8;;23.2;;;
82900;14/03/2009;0000;;31.8;;8;74.5;
82900;14/03/2009;1200;0;;23.2;;;
82900;15/03/2009;0000;;32.4;;9.8;70;
82900;15/03/2009;1200;0;;23.4;;;
82900;16/03/2009;0000;;32.1;;9.2;75.5;
82900;16/03/2009;1200;0.4;;23.3;;;
82900;17/03/2009;0000;;31;;4.4;87;
82900;17/03/2009;1200;6.2;;22.9;;;
82900;18/03/2009;0000;;30.4;;8.2;79.75;
82900;18/03/2009;1200;15.1;;21.6;;;
82900;19/03/2009;0000;;30.6;;10;76;
82900;19/03/2009;1200;9.8;;22.2;;;
82900;20/03/2009;0000;;31.1;;10.1;72.5;
82900;20/03/2009;1200;0;;22;;;
82900;21/03/2009;0000;;30.8;;;72.75;
82900;21/03/2009;1200;0;;21.6;;;
82900;22/03/2009;0000;;31.8;;9.3;72.75;
82900;22/03/2009;1200;0;;23;;;
82900;23/03/2009;0000;;31.6;;7.3;70.25;
82900;23/03/2009;1200;0.8;;23.6;;;
82900;24/03/2009;0000;;32;;10.1;69.5;
82900;24/03/2009;1200;0.2;;23;;;
82900;25/03/2009;0000;;31.6;;6.8;79.75;
82900;25/03/2009;1200;1.6;;24;;;
82900;26/03/2009;0000;;31.2;;5.8;73;
82900;26/03/2009;1200;0;;23.2;;;
82900;27/03/2009;0000;;31.8;;10.1;72;
82900;27/03/2009;1200;0;;22.2;;;
82900;28/03/2009;0000;;32;;10;70;
82900;28/03/2009;1200;0;;22.2;;;
82900;29/03/2009;0000;;32.2;;7.3;74.75;
82900;29/03/2009;1200;0;;23.2;;;
82900;30/03/2009;0000;;32.6;;9.6;70.75;
82900;30/03/2009;1200;0;;24;;;
82900;31/03/2009;0000;;32.6;;9.5;72;
82900;31/03/2009;1200;2;;23.6;;;
82900;01/04/2009;0000;;33.3;;9.7;72.25;
82900;01/04/2009;1200;0;;23.2;;;
82900;02/04/2009;0000;;32.9;;9.2;75;
82900;02/04/2009;1200;0;;23.8;;;
82900;03/04/2009;0000;;30.1;;0.6;89.75;
82900;03/04/2009;1200;5.6;;23;;;
82900;04/04/2009;0000;;30.9;;9.5;78;
82900;04/04/2009;1200;3.4;;22.4;;;
82900;05/04/2009;0000;;31.2;;9.6;74;
82900;05/04/2009;1200;0;;21.5;;;
82900;06/04/2009;0000;;29.5;;1.6;90.75;
82900;06/04/2009;1200;55;;23.2;;;
82900;07/04/2009;0000;;31.5;;9.4;70.75;
82900;07/04/2009;1200;0;;22.6;;;
82900;08/04/2009;0000;;31.7;;8.8;82;
82900;08/04/2009;1200;2.6;;23.4;;;
82900;09/04/2009;0000;;30.9;;9.4;78.25;
82900;09/04/2009;1200;0;;22.8;;;
82900;10/04/2009;0000;;31.1;;3.5;87;
82900;10/04/2009;1200;0;;23.5;;;
82900;11/04/2009;0000;;27.1;;0.1;92.75;
82900;11/04/2009;1200;4.4;;24.2;;;
82900;12/04/2009;0000;;29.1;;3.2;91.5;
82900;12/04/2009;1200;3.4;;23.2;;;
82900;13/04/2009;0000;;29.2;;0.5;89.75;
82900;13/04/2009;1200;88.8;;23.2;;;
82900;14/04/2009;0000;;30.3;;7.3;87.25;
82900;14/04/2009;1200;18;;22.8;;;
82900;15/04/2009;0000;;31.4;;6.9;87.25;
82900;15/04/2009;1200;17.6;;23.2;;;
82900;16/04/2009;0000;;30.9;;9.5;75.25;
82900;16/04/2009;1200;0;;22.8;;;
82900;17/04/2009;0000;;30.5;;7.6;80.5;
82900;17/04/2009;1200;0;;22.8;;;
82900;18/04/2009;0000;;28.1;;0;90.5;
82900;18/04/2009;1200;12.8;;22.6;;;
82900;19/04/2009;0000;;30.2;;8.2;86.75;
82900;19/04/2009;1200;3.8;;22.8;;;
82900;20/04/2009;0000;;30.2;;3.9;85.25;
82900;20/04/2009;1200;14.8;;22.9;;;
82900;21/04/2009;0000;;30.9;;10.2;73.5;
82900;21/04/2009;1200;28.5;;22.4;;;
82900;22/04/2009;0000;;26.6;;0;93.5;
82900;22/04/2009;1200;50.4;;22.4;;;
82900;23/04/2009;0000;;30.5;;7.7;88.25;
82900;23/04/2009;1200;29.3;;22.6;;;
82900;24/04/2009;0000;;30.5;;10.4;81.5;
82900;24/04/2009;1200;0;;23.5;;;
82900;25/04/2009;0000;;30.8;;7.5;78.75;
82900;25/04/2009;1200;0.5;;23.2;;;
82900;26/04/2009;0000;;30.9;;9.6;82.25;
82900;26/04/2009;1200;0;;23.1;;;
82900;27/04/2009;0000;;30.7;;6.3;84.25;
82900;27/04/2009;1200;8;;23.2;;;
82900;28/04/2009;0000;;30.9;;4.4;87.5;
82900;28/04/2009;1200;0;;23.8;;;
82900;29/04/2009;0000;;29.3;;5.4;88.25;
82900;29/04/2009;1200;1.1;;23.3;;;
82900;30/04/2009;0000;;30.7;;9.8;80;
82900;30/04/2009;1200;3.8;;25.5;;;
82900;01/05/2009;0000;;30.3;;4.5;85.75;
82900;01/05/2009;1200;14;;23.8;;;
82900;02/05/2009;0000;;29.9;;6.3;84.25;
82900;02/05/2009;1200;0.6;;23.2;;;
82900;03/05/2009;0000;;27;;0;94.25;
82900;03/05/2009;1200;65.4;;22.6;;;
82900;04/05/2009;0000;;30.5;;7.3;84;
82900;04/05/2009;1200;1.8;;22.2;;;
82900;05/05/2009;0000;;30.5;;6.1;87.25;
82900;05/05/2009;1200;2;;23;;;
82900;06/05/2009;0000;;29.9;;1.7;86;
82900;06/05/2009;1200;1.6;;23;;;
82900;07/05/2009;0000;;30.9;;9.3;85.5;
82900;07/05/2009;1200;4.8;;22.2;;;
82900;08/05/2009;0000;;30.8;;9.4;80.25;
82900;08/05/2009;1200;4.4;;22.7;;;
82900;09/05/2009;0000;;30.7;;8.5;84;
82900;09/05/2009;1200;2.8;;24.2;;;
82900;10/05/2009;0000;;30.5;;3.8;89.5;
82900;10/05/2009;1200;13.6;;24.2;;;
82900;11/05/2009;0000;;27.4;;0.2;91.5;
82900;11/05/2009;1200;32.4;;23.2;;;
82900;12/05/2009;0000;;30.4;;6.4;84.75;
82900;12/05/2009;1200;1.2;;22.2;;;
82900;13/05/2009;0000;;30.5;;6;86.5;
82900;13/05/2009;1200;0;;23.2;;;
82900;14/05/2009;0000;;30.9;;9.4;79.5;
82900;14/05/2009;1200;0;;24.2;;;
82900;15/05/2009;0000;;31.9;;9.2;81.75;
82900;15/05/2009;1200;0;;23.2;;;
82900;16/05/2009;0000;;27;;0;92.25;
82900;16/05/2009;1200;3.2;;23.6;;;
82900;17/05/2009;0000;;30.3;;6.3;89.5;
82900;17/05/2009;1200;19.9;;24.2;;;
82900;18/05/2009;0000;;29.9;;7.1;88.75;
82900;18/05/2009;1200;21.6;;24.1;;;
82900;19/05/2009;0000;;29.6;;5.4;89.5;
82900;19/05/2009;1200;14;;22.2;;;
82900;20/05/2009;0000;;29.9;;9.5;82.75;
82900;20/05/2009;1200;4.6;;22.8;;;
82900;21/05/2009;0000;;29.1;;1.3;94.5;
82900;21/05/2009;1200;29.6;;24.2;;;
82900;22/05/2009;0000;;26.3;;0.2;95.25;
82900;22/05/2009;1200;38.6;;22;;;
82900;23/05/2009;0000;;26.5;;0;95;
82900;23/05/2009;1200;25.7;;23.8;;;
82900;24/05/2009;0000;;29.7;;5.4;87.5;
82900;24/05/2009;1200;30.9;;22.3;;;
82900;25/05/2009;0000;;31.3;;4.9;83.25;
82900;25/05/2009;1200;0;;23;;;
82900;26/05/2009;0000;;26.9;;0;93.25;
82900;26/05/2009;1200;25.2;;23.7;;;
82900;27/05/2009;0000;;27.7;;0.2;91.5;
82900;27/05/2009;1200;4;;22;;;
82900;28/05/2009;0000;;29.6;;9.8;84.75;
82900;28/05/2009;1200;12.8;;23.8;;;
82900;29/05/2009;0000;;29.1;;5.1;88.25;
82900;29/05/2009;1200;22.6;;22.2;;;
82900;30/05/2009;0000;;29.1;;7.4;89.5;
82900;30/05/2009;1200;6.5;;22.2;;;
82900;31/05/2009;0000;;28.3;;3.5;88;
82900;31/05/2009;1200;6.3;;22.4;;;
82900;01/06/2009;0000;;28.3;;3.2;87.5;
82900;01/06/2009;1200;4.8;;22.6;;;
82900;02/06/2009;0000;;29.8;;6.3;87.75;
82900;02/06/2009;1200;2.4;;23.2;;;
82900;03/06/2009;0000;;29.7;;8.2;84.75;
82900;03/06/2009;1200;0;;22;;;
82900;04/06/2009;0000;;26.5;;0;88;
82900;04/06/2009;1200;0;;23.8;;;
82900;05/06/2009;0000;;29.6;;5.7;88.75;
82900;05/06/2009;1200;37.6;;23.2;;;
82900;06/06/2009;0000;;28.7;;6.2;84.25;
82900;06/06/2009;1200;38.3;;23.6;;;
82900;07/06/2009;0000;;28.9;;4.1;86;
82900;07/06/2009;1200;0;;23.2;;;
82900;08/06/2009;0000;;29.2;;8.1;78.25;
82900;08/06/2009;1200;1;;21.8;;;
82900;09/06/2009;0000;;29.2;;9.5;77;
82900;09/06/2009;1200;0.2;;22.8;;;
82900;10/06/2009;0000;;29;;1;82.75;
82900;10/06/2009;1200;1.1;;23.9;;;
82900;11/06/2009;0000;;27.9;;0.9;91;
82900;11/06/2009;1200;3;;22.8;;;
82900;12/06/2009;0000;;26.8;;0.9;93;
82900;12/06/2009;1200;109.7;;21.9;;;
82900;13/06/2009;0000;;27.6;;1.6;88.25;
82900;13/06/2009;1200;9.8;;22.7;;;
82900;14/06/2009;0000;;28.7;;9.7;82.5;
82900;14/06/2009;1200;0;;22.4;;;
82900;15/06/2009;0000;;28.7;;7.4;83.75;
82900;15/06/2009;1200;1.6;;21.3;;;
82900;16/06/2009;0000;;28.6;;7.2;86;
82900;16/06/2009;1200;1.1;;22.2;;;
82900;17/06/2009;0000;;29;;8.8;85.25;
82900;17/06/2009;1200;0;;22.2;;;
82900;18/06/2009;0000;;28.8;;8.3;86;
82900;18/06/2009;1200;0;;20.3;;;
82900;19/06/2009;0000;;26.9;;1.1;93.75;
82900;19/06/2009;1200;28.2;;22.4;;;
82900;20/06/2009;0000;;28.5;;8.5;83.25;
82900;20/06/2009;1200;49.7;;22.2;;;
82900;21/06/2009;0000;;28.3;;5.9;86.75;
82900;21/06/2009;1200;0;;22.2;;;
82900;22/06/2009;0000;;27.1;;2.3;93.25;
82900;22/06/2009;1200;2.2;;20.7;;;
82900;23/06/2009;0000;;29.1;;4.5;89;
82900;23/06/2009;1200;30.8;;21.4;;;
82900;24/06/2009;0000;;29.3;;8.1;81;
82900;24/06/2009;1200;0.6;;23.4;;;
82900;25/06/2009;0000;;27.2;;0;91.5;
82900;25/06/2009;1200;3.2;;22.2;;;
82900;26/06/2009;0000;;28.9;;9.3;84.25;
82900;26/06/2009;1200;1;;21.3;;;
82900;27/06/2009;0000;;29.1;;7;90.25;
82900;27/06/2009;1200;0;;22.1;;;
82900;28/06/2009;0000;;28.1;;6.5;87;
82900;28/06/2009;1200;5.4;;22.7;;;
82900;29/06/2009;0000;;28.4;;8;83.5;
82900;29/06/2009;1200;1.1;;22.1;;;
82900;30/06/2009;0000;;28.3;;2.7;87;
82900;30/06/2009;1200;0.2;;22.6;;;
82900;01/07/2009;0000;;29.4;;6.2;87.25;
82900;01/07/2009;1200;0.4;;21.6;;;
82900;02/07/2009;0000;;28.9;;8.3;89;
82900;02/07/2009;1200;11.5;;22.9;;;
82900;03/07/2009;0000;;28.5;;9.2;80.5;
82900;03/07/2009;1200;30.1;;22;;;
82900;04/07/2009;0000;;28.4;;3.6;79;
82900;04/07/2009;1200;42;;22.8;;;
82900;05/07/2009;0000;;28.4;;4.4;85.75;
82900;05/07/2009;1200;0.7;;22.2;;;
82900;06/07/2009;0000;;25.6;;0;94.75;
82900;06/07/2009;1200;121.4;;22.2;;;
